,user_ids,followers_count,prop_rts_removed
0,1000141948269678592,56366.03973509934,0.0001002611948535
1,1010682068131557376,13237.791666666666,0.0001890521789377
2,101779040,85459.53571428571,0.0008699205894202
3,1018425398869282817,10784.678217821782,0.0018041238708495
4,1023362107,31915.972868217053,0.0015142741202956
5,1026684533364547594,32601.352941176472,0.0004595923660383
6,1036239330984054784,6675.719008264463,1.794799167130667e-05
7,1037648264672079872,6004.955223880597,0.0002421122186832
8,1043185714437992449,162388.96735905044,0.0002970289472223
9,1049162319941517312,33618.1,9.37421542004799e-05
10,1071493866489044993,11678.257425742575,8.37572944660978e-06
11,1088817055602757633,2034.8059701492537,0.0006662211988887
12,1096854816423170048,6897.9875,6.593308204769669e-05
13,1106312355267469312,17399.402777777777,0.0009830960863269
14,11134252,2231398.62403698,0.0058252992002416
15,1118205222726307842,10728.235294117647,0.0001697013557335
16,1121554471,97036.01570680628,0.0117776371737153
17,1134618385495527425,8871.881305637982,0.0005474343758503
18,1134666552718925824,17468.597096188747,0.0019194036150556
19,1134691864425033730,4913.098039215686,0.0002501166103711
20,1134783407223975937,24998.88950276243,6.873874511355612e-05
21,11454572,91719.70833333333,0.0003543387413176
22,1146225861743403008,6752.4375,0.0
23,1148711615686160384,6194.820512820513,0.0004486585320316
24,115279420,2283.1022727272725,2.4260733569490395e-05
25,1153042794375712770,32011.197368421053,0.0051854017224708
26,1157673159128207361,31566.63716814159,9.869332431670244e-05
27,1162682346094522370,4925.916666666667,0.0003673355628727
28,1162759864939999237,22564.15,0.0002277125655952
29,116356889,42453.84403669725,0.0002061749755896
30,1168793817148821504,6934.965147453083,0.0008150863803831
31,1176477972515213312,6243.971698113208,0.0002277125655952
32,1177221975921610753,16989.285714285714,0.0003717916159773
33,1191935744220246016,15227.652053530226,0.0187757860549881
34,1194770389634895873,137787.57142857142,0.0045086180273341
35,1196926455990632449,10241.952577319587,0.0005145090945774
36,1199522589573554176,27119.757225433525,0.0026454514528486
37,1199631548095619072,6933.671232876713,0.0
38,1215417589414821889,816.5837209302325,2.475585058111265e-07
39,1216789842,247635.94607843139,0.0018490969994052
40,1217456391251808256,2211.785714285714,0.0
41,1219007111239282688,2377.902390438247,0.0006219907458504
42,1225779630,44408.42094017094,0.0007591794178207
43,1229160464,26366.188235294117,0.0002643099647043
44,123617604,24580.025,8.800704881585546e-05
45,125128723,170297.90074441687,0.0180395470587058
46,126911579,9673.384615384615,0.0004615728340848
47,1274690550,524281.3793103448,0.0013435000110369
48,1340481373,15871.275956284153,0.0001542702088713
49,1344897174,219357.6851851852,0.0003663453288494
50,138889809,34158.560846560846,0.0007665236534931
51,1392956425,101823.6,0.0003703475246934
52,1398479138,177545.72727272726,0.000874129084019
53,1424605753,24992.189753320683,0.0045588311442628
54,14247236,585881.0311587147,0.0005592759243783
55,14377605,1706229.38,0.0001439140113782
56,1478430702,70731.40909090909,0.0006553698843839
57,1494835716,129025.23331660812,0.0003953096740294
58,15416505,1541364.857142857,0.0005773064355515
59,1546656000,102153.0,0.0009707594207873
60,162301746,83824.61788617886,0.0005669089783074
61,16269666,338608.448,0.0027500036618028
62,16279880,30010.93063583815,0.0008026259355906
63,16585101,66469.69381107492,0.0012556992609759
64,16589206,5502647.083333333,0.0019562898324214
65,16740433,120257.65267175573,0.0006956806610802
66,1674315427,127138.34852546916,0.0013727531744736
67,16936686,37816.935828877,0.00124777738879
68,1697365488,41836.94207317073,0.0001213449275984
69,16989178,703600.5,0.0002777193837691
70,17537467,616125.8192771084,0.0003633333670287
71,17980523,526721.512315271,0.0026012622595613
72,18247062,1382250.7553956835,0.0082240586020494
73,18266688,795131.1077389985,0.0079213358091934
74,18643437,1096618.4233576641,0.0265093487375238
75,186562905,80381.17464114832,0.0022885133472199
76,187022370,6562.975609756098,0.0007412726859004
77,187936720,85410.34939759035,0.0018070120534173
78,18837791,61131.20491803279,0.0001579835864584
79,1886468286,33891.1593625498,0.0038720213296408
80,1904739704,48369.67857142857,0.0034359057619035
81,1906242157,19607.403409090908,5.475168953522747e-05
82,1909921760,41858.86328125,0.0002891483347873
83,19130146,25715.547008547008,0.0005669089783074
84,19329393,5949954.71875,0.0003106859247929
85,19422491,85957.1452991453,0.0003836744242562
86,19553409,279905.9911816578,0.0008786676566256
87,21150492,30041.13924050633,0.0002874566849976
88,2176476241,36545.97959183674,0.0001046347284561
89,22240612,807282.8523040568,0.005105192766588
90,2248093283,20891.478835978836,0.0001026955201606
91,2256965582,220716.75,0.0004738269801224
92,22677397,228354.33503836318,0.0048066784683307
93,22956220,310255.0,0.000313161509851
94,23023227,17116.974820143885,0.0008583678591491
95,2315583427,64481.0,0.0003318521770398
96,232901331,1449624.7544389758,0.0608953902336931
97,2333707213,132932.82131979696,0.0097914340218416
98,23360808,49062.66979655712,0.0002362533340457
99,234497162,29730.25935828877,0.0002265160328171
100,2369910918,23675.76249265138,0.0004682569137417
101,2413821780,9528.653333333334,0.000571406291163
102,2417586104,920911.4268292683,0.0004947044141125
103,2433154158,13370.802325581395,9.658907701730783e-05
104,244351421,75320.0,0.0002910050235809
105,2451476942,162021.53491930995,0.0310251459615265
106,24787367,101412.41635687732,0.0005067935211463
107,25251653,14221.753086419752,1.2790522800241537e-05
108,26028938,130102.76220472441,0.0033406369969172
109,26487169,2082554.8215223097,0.0006602385349982
110,266237495,78119.85714285714,0.0001302982935585
111,2713937910,18034.833333333332,3.3874255545155804e-05
112,272064857,23513.5663640294,0.0008284132799459
113,2725865306,3282.4893617021276,0.0002981017007475
114,2748355923,3607.6911764705883,0.0002735521489212
115,27493883,381954.4304,3.593724309358186e-05
116,27522964,43569.50238663484,0.0021323039300531
117,275276082,242257.2105649303,0.0185207595342516
118,2757833205,5440.818604651163,0.0003169574069401
119,2795404498,157658.26069518717,1.180028877699703e-05
120,2923411356,11908.850746268658,0.0018424129197483
121,2924521080,315982.5806451613,0.0007291423191157
122,29398579,106409.29967069154,0.0065709041599937
123,2946730163,35146.066666666666,0.0001306283715663
124,2950103415,52274.913043478264,0.0011653404063549
125,2981776113,14680.573410157916,0.0281731481953294
126,298633547,48737.319444444445,0.0005182637319155
127,29873671,39508.65782493369,6.444773101282993e-05
128,3041775900,8784.864516129031,0.0014494963112751
129,310965182,5772.0329670329675,0.0001675971084341
130,3155188814,42248.78417266187,0.0003581346384067
131,3192962633,39538.835820895525,0.0010517110521876
132,3220084809,34590.648148148146,0.0002558104560048
133,3283495219,14707.666666666666,1.7329095406778855e-05
134,3314383418,56271.14655172414,8.94511400997537e-05
135,3353061012,112637.0,0.0024202557320624
136,3369234799,26601.1,0.0002436388294691
137,3394053112,53037.35733333333,0.0005030801435591
138,341194704,30066.100418410042,0.0011964089988342
139,347586568,16550.50160771704,0.0001885983216771
140,348113898,30675.31506849315,8.152926791379766e-05
141,3507100335,34847.925,1.1263912014406255e-05
142,3530404094,297541.9664336107,0.1388410837368709
143,375721095,450481.99579831935,0.0201713146119963
144,3775360879,184780.50790513834,0.0011452469076332
145,38495835,1967479.076253482,0.006398809738704
146,39344374,4308048.25,0.0064628448722072
147,39743812,3417433.1933511654,0.0040537292729062
148,403647191,47324.549019607846,0.000365561393581
149,406483952,83885.04545454546,6.457151026573548e-05
150,40899671,29194.592307692306,5.359641650810888e-05
151,41160276,389615.22807017545,0.0002807726053407
152,413513361,37030.52763819096,0.0015951844919449
153,414223436,16922.155279503106,0.0004500613635646
154,41634520,4465709.96558163,0.0036861048917767
155,424664120,19952.43208279431,0.0034959386995627
156,43035019,44747.833333333336,0.0003258695131493
157,435704007,49658.68,9.477364797469291e-05
158,43596406,22000.579399141632,0.0008353861778596
159,43753976,74375.27428571429,0.0001835233723079
160,446228264,84672.79661016949,1.5472406613195405e-05
161,462104542,650564.856165585,0.0199900192662407
162,4665676362,15163.185819070904,7.335983722203047e-05
163,46934022,44827.205882352944,0.0012028042602343
164,4765364386,243637.85549988612,0.004031696565889
165,477174486,18226.736375158427,0.000190042412961
166,478855762,224221.5,6.857370610968203e-05
167,4789453135,66553.8493150685,8.540768450483864e-05
168,47957425,10646.74074074074,1.5142328605447235e-05
169,4798259061,69019.2,0.0010771683185351
170,49023129,52604.48837209302,0.0022706891348015
171,4918885219,102281.70833333333,0.0011666607183859
172,49682880,65466.78125,0.0001424699200943
173,499230066,90097.03503787878,0.0030274754870662
174,50434327,36431.954545454544,0.0010967667002452
175,52544275,7608777.406926407,0.0
176,561310591,47116.34426229508,0.000171640564029
177,562255311,58286.406593406595,0.0006158843027071
178,56491860,52375.724137931036,0.0007722174991268
179,57431771,15921.691176470587,0.0002323749174547
180,586707638,185716.25475059383,0.0084748766281871
181,58691526,25028.189655172413,0.0002325812162095
182,592730371,630155.1734820323,0.006759213663414
183,594886554,151920.634502924,0.0147980985031168
184,631310817,97567.98208722741,0.0019664809909106
185,635928417,19128.352941176472,0.0001841422685725
186,69557688,7573.0,0.0001711041872664
187,711267839,15702.237037037037,4.476682980084537e-05
188,71869296,28584.451550387595,0.000314440562131
189,725064846056640512,110404.74857142857,0.0018135310940703
190,727137760574857216,36787.72727272727,4.6788557598302905e-05
191,734168909553766405,99855.01181683899,0.0009771546821874
192,73928096,21386.45238095238,0.0001770868511568
193,741419766867337216,50022.565217391304,2.6241201615979406e-05
194,752214001,18487.008823529413,0.0006573503524304
195,764261361044037632,37707.07619047619,0.0002068763913561
196,769108935726997504,392585.0,0.0001468021939459
197,769739202963517440,31445.59493670886,0.0002498277921143
198,770781940341288960,656295.0,0.0009622599120878
199,782018153207431168,14785.305555555555,0.0023957886997381
200,78523300,2191621.027777778,0.00675009525845
201,800086706678419456,216227.61111111112,0.0036579244818652
202,802121664,4861.658536585366,0.0003644473803049
203,803017539903029248,49367.69642857143,0.0003814876574549
204,804435407400095745,53150.56455142232,0.000830888865004
205,806168918754660352,20241.34705882353,0.000296203752203
206,806347865073315844,152892.74193548388,9.448482971791328e-05
207,811308998108573696,21970.358695652172,0.0001998209739405
208,815552224046829568,14050.962962962964,0.0020325378522112
209,822510151642923009,99526.4539400666,0.000735248762259
210,822901284655210497,109895.91655266758,0.0008009342858009
211,826339456223498240,37830.07142857143,0.000255562897499
212,829717519,72646.91270358306,0.0060408813990521
213,83182871,46357.69841269841,0.0009496756880424
214,839099917121511425,90292.79740680713,0.0018117569247787
215,83932539,267408.5488126649,0.0029326193195895
216,850036892,455925.0,0.0005707048753965
217,85498982,88847.56613756614,0.0004855034896465
218,856991644134068224,87958.12121212122,3.626732110133003e-05
219,859592034,57136.30337078652,0.0009271066042626
220,861186587144577025,25714.258415841585,0.002264788990413
221,86177206,197395.256,0.0042887448144229
222,864934909961523200,31705.23708206687,0.0003664691081024
223,870468896255385601,13720.25925925926,0.0001896298154513
224,875017115979403264,62877.782608695656,0.0012848699049107
225,878916812,66685.58613659532,0.000587167516033
226,895286614431346688,64358.44047619047,0.0010075631186512
227,897210765949648896,39482.42131979695,0.000315802133913
228,898577623885819904,29713.79775280899,7.08429924129507e-05
229,899115298997055491,109417.91129032258,0.0037412691788216
230,903313767596822528,105540.80282996985,0.000294883440172
231,913416571548205057,77930.0,6.18483667018131e-05
232,915231714724712448,56235.260869565216,0.0001999860129444
233,917501529480765441,99538.57142857143,0.0001089257425568
234,920006546829975553,46449.07106598985,0.0003173700044498
235,921880207870459904,2956.4897959183672,0.0002166549523357
236,923368757803847680,49833.6640625,0.0028608686126553
237,92928883,258.87719298245617,8.660421728292574e-05
238,940430173517811714,104447.06498194946,0.0014789970332176
239,94120026,24799.063775510203,7.793966957953632e-05
240,941729680381550592,181601.375,0.0007602521713459
241,9427572,183708.98930481283,0.0014357980739535
242,954124423,256041.9375,0.0001602116130107
243,95588504,391189.28571428574,0.0018011944285307
244,959856286061006848,28509.92764857881,0.0006330896188609
245,965259182,54812.56918238994,0.0008965743885459
246,966716807452258304,34011.98222222222,6.684079656900415e-05
247,969444209940889600,42852.5,0.0002360470352909
248,975217231,152649.98529411765,0.0014428947511201
249,997312910748680192,42967.62280701754,0.0004916511925408
